0,1,3,4
GPL20186,"ID,CONTROL_TYPE,GENOME_ACC,GENE,ACCESSION_STRING,CHROMOSOMAL_LOCATION,SEQUENCE,SPOT_ID",GENE,entrez
GPL20188,"ID,Description,SPOT_ID",,
GPL18411,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL10365,"ID,COL,ROW,NAME,SPOT_ID,CONTROL_TYPE,ACCESSION_STRING,CLONE_ID,GB_ACC,CHROMOSOMAL_LOCATION,SEQUENCE",GB_ACC,genbank
GPL20167,"ID,miRNA_ID_LIST,Platform ID",,
GPL19113,"ID,Block,Row,Column,Contig member,GB_ACC,Gene Ontology (GO) /UniProtKB,Blast ID,Score,Evalue,Description,SPOT_ID",GB_ACC,genbank
GPL15543,"ID,TAIR_ID_LIST,ORF,SEQUENCE,SPOT_ID",ORF,entrez
GPL20149,"ID,transcript_symbol,chromosome,band,start_position,end_position,SPOT_ID,ORF,biotype,gene_description",ORF,entrez
GPL20168,"ID,GB_LIST,PT_ACC,SEQUENCE,ProbeName,GB_ACC,GeneName,Description,SPOT_ID",GB_ACC,genbank
GPL20171,"ID,SPOT_ID,Description",,
GPL17155,"ID,SEQ_ID,CHROMOSOME,RANGE_GB,SPOT_ID,RANGE_START,RANGE_END,SEQUENCE",,
GPL20158,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL20161,"ID,mirBase ID,SPOT_ID",,
GPL20166,"ID,SPOT_ID,SNP_ID,IlmnStrand,SNP,AddressA_ID,AlleleA_ProbeSeq,AddressB_ID,AlleleB_ProbeSeq,GenomeBuild,Chr,MapInfo,Ploidy,Species,Source,SourceVersion,SourceStrand,SourceSeq,TopGenomicSeq,BeadSetID,Exp_Clusters,RefStrand",,
GPL20157,"ID,miRNA_ID,accessions,SPOT_ID",,
GPL20139,"ID,SEQUENCE,miRNA_LIST,Reporter Source",,
GPL20140,"ID,SPOT_ID,CONTROL_TYPE,ORGANISM,TARGET_ID,CHROMOSOMAL_LOCATION,DESCRIPTION,SEQUENCE",,
GPL20143,"ID,COL,ROW,SPOT_ID,CONTROL_TYPE,ACCESSION_STRING,CHROMOSOMAL_LOCATION,SEQUENCE",,
GPL20144,"ID,CONTROL_TYPE,ACCESSION_STRING,CHROMOSOMAL_LOCATION,SEQUENCE,SPOT_ID",,
GPL20131,"ID,SPOT_ID,GENE_BIOTYPE,TRANSCRIPT_BIOTYPE",,
GPL20136,"ID,COL,ROW,SPOT_ID,CONTROL_TYPE,GB_ACC,GENE_SYMBOL,GENE_NAME,ACCESSION_STRING,CHROMOSOMAL_LOCATION,RANGE_GB,RANGE_START,RANGE_END,CYTOBAND,DESCRIPTION,SEQUENCE",GENE_SYMBOL,symbol
GPL20119,"ID,SEQUENCE,GI_RANGE,GI_RANGE,GI_RANGE,GI_RANGE,SPOT_ID",,
GPL20132,"ID,miRNA_ID,Reporter BioSequence Database Entry[mirna],Reporter BioSequence Type,Reporter BioSequence Polymer Type,Reporter Group [role],Reporter Control Type,Reporter Comment,SPOT_ID",,
GPL18647,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL18659,"ID,SEQUENCE,contig,query_length,A_thaliana_hit_name,B2go_hit_name,PLANT_hit_name,Uniref50_hit_name,A_thaliana_HSP_querycover,B2go_HSP_querycover,PLANT_HSP_querycover,Uniref50_HSP_querycover,A_thaliana_hit_significance,B2go_hit_significance,PLANT_hit_significance,Uniref50_hit_significance,A_thaliana_hit_description,B2go_hit_description,PLANT_hit_description,SPOT_ID",,
GPL18712,"ID,miRNA_ID_LIST,PROBE_ID,MIRBASE_ID,SPOT_ID",,
GPL18904,"ID,SEQUENCE,SPOT_ID",,
GPL18623,"ID,COL,ROW,SPOT_ID,CONTROL_TYPE,GB_ACC,GENE_SYMBOL,GENE_NAME,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION,SEQUENCE",GENE_SYMBOL,symbol
GPL19214,"ID,COL,ROW,NAME,CONTROL_TYPE,REFSEQ,GB_ACC,LOCUSLINK_ID,GENE_SYMBOL,GENE_NAME,UNIGENE_ID,ENSEMBL_ID,TIGR_ID,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION,GO_ID,SEQUENCE,SPOT_ID",GENE_SYMBOL,symbol
GPL19237,"ID,SEQUENCE,CHROM,RANGE_GB,RANGE_START,RANGE_END,RANGE_STRAND",,
GPL20010,"ID,COL,ROW,NAME,SPOT_ID,CONTROL_TYPE,REFSEQ,GB_ACC,GENE_SYMBOL,ACCESSION_STRING,CHROMOSOMAL_LOCATION,DESCRIPTION,SEQUENCE",GENE_SYMBOL,symbol
GPL20099,"ID,ORF,Description,SEQUENCE",ORF,entrez
GPL20103,"ID,ENTREZ_GENE_ID,Symbol,LocusTag,Synonyms,dbXrefs,Chromosome,Map_location,Description,Type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,SPOT_ID",ENTREZ_GENE_ID,entrez
GPL20092,"ID,Reporter Identifier,MetaColumn,MetaRow,Column,Row,Reporter name,Reporter BioSequence Database Entry,ORF,SPOT_ID,SEQUENCE,Reporter BioSequence Type,Reporter BioSequence PolymerType,Reporter Group,Reporter Control Type,Reporter Comment",ORF,entrez
GPL20101,"ID,SPOT_ID,GB_ACC,human_RefSeq,mouse_RefSeq,Description",GB_ACC,genbank
GPL20053,"ID,SPOT_ID,CONTROL_TYPE,GB_ACC,GENE_SYMBOL,GENE_NAME,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION",GENE_SYMBOL,symbol
GPL20054,"ID,SPOT_ID,CONTROL_TYPE,GB_ACC,GENE_SYMBOL,GENE_NAME,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION",GENE_SYMBOL,symbol
GPL20066,"ID,CONTROL_TYPE,GB_ACC,GENE_SYMBOL,GENE_NAME,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION,SPOT_ID",GENE_SYMBOL,symbol
GPL20067,"ID,CONTROL_TYPE,GB_ACC,GENE_SYMBOL,GENE_NAME,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION,SPOT_ID",GENE_SYMBOL,symbol
GPL20068,"ID,CONTROL_TYPE,GB_ACC,GENE_SYMBOL,GENE_NAME,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION,SPOT_ID",GENE_SYMBOL,symbol
GPL20069,"ID,CONTROL_TYPE,GB_ACC,GENE_SYMBOL,GENE_NAME,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION,SPOT_ID",GENE_SYMBOL,symbol
GPL20070,"ID,CONTROL_TYPE,GB_ACC,GENE_SYMBOL,GENE_NAME,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION,SPOT_ID",GENE_SYMBOL,symbol
GPL20083,"ID,SPOT_ID,SEQUENCE",,
GPL20080,"ID,ControlType,SEQUENCE,description,ORF,SPOT_ID",ORF,entrez
GPL20058,"ID,SPOT_ID",,
GPL17665,"ID,Block,Column,Row,Name,ORF,SEQUENCE",ORF,entrez
GPL20034,"ID,chrom,start,end,CLONE_ID",,
GPL19747,"ID,ORF,ALT_GENE_ID,SPOT_ID",ORF,entrez
GPL20028,"ID,SEQ_ID,CHROMOSOME,POSITION,COUNTS,LENGTH,GC,SPOT_ID",,
GPL20029,"ID,SEQ_ID,CHROMOSOME,POSITION,COUNTS,LENGTH,GC,SPOT_ID",,
GPL20041,"ID,seqname,strand,start,stop,probe_count,transcript_cluster_id,exon_id,psr_id,gene_assignment,mrna_assignment,crosshyb_type,number_cross_hyb_probes,ensGene,probeset_type,SPOT_ID",gene_assignment,gene_ass
GPL20022,"ID,Symbol,SEQUENCE,Accession,Orig.Sequence,Category,Species,ShortSymbol,Symbol.hsa,Symbol.mmu,Symbol.dre,Symbol.gga,Symbol.rno,Symbol.dme,Symbol.cel,MatureAccession,ChromPos,Strand,MatureAccession.hsa,MatureAccession.mmu,MatureAccession.dre,MatureAccession.gga,MatureAccession.rno,MatureAccession.dme,MatureAccession.cel,Accession.hsa,Accession.mmu,Accession.dre,Accession.gga,Accession.rno,Accession.dme,Accession.cel,ChromPos.hsa,Strand.hsa,ChromPos.mmu,Strand.mmu,ChromPos.dre,Strand.dre,ChromPos.gga,Strand.gga,ChromPos.rno,Strand.rno,ChromPos.dme,Strand.dme,ChromPos.cel,Strand.cel,Desc,miRNA_ID,SPOT_ID",,
GPL13131,"ID,ProbeName,GeneName,GB_RANGE,SystematicName,SEQUENCE",,
GPL20008,"ID,SPOT_ID",,
GPL20014,"ID,SPOT_ID,PROBE NAME,CONTROL_TYPE,REFSEQ,GB_ACC,ACCESSION_STRING,CHROMOSOMAL_LOCATION,ORF,DESCRIPTION,SEQUENCE",GB_ACC,genbank
GPL20019,"ID,Name,IlmnStrand,SNP,AddressA_ID,AlleleA_ProbeSeq,AddressB_ID,AlleleB_ProbeSeq,GenomeBuild,Chr,MapInfo,Ploidy,Species,Source,SourceVersion,SourceStrand,SourceSeq,TopGenomicSeq,BeadSetID,Exp_Clusters,RefStrand,SPOT_ID",,
GPL19302,"ID,transcript_id,gene_id,probe_count,probes,transcript_biotype,symbol,Entrez_Gene_ID,ORF,gene_biotype,chromosome_name,chromosome_strand,SPOT_ID",Entrez_Gene_ID,entrez
GPL19154,"ID,GeneName,ORF,Description,SEQUENCE",ORF,entrez
GPL19995,"ID,SPOT_ID,Name,oligo_id,SEQUENCE,gene_id,transcript_id,oligo_exon_or_transcript,oligo_type,ORF,description,chromosome,homolog_mouse,homolog_rat,GO_biological_process,GO_molecular_function,GO_cell_location,REFSEQ,description_RefSeq,Riken_accessions,GB_accessions,CGH_type,CGH_xhyb,Affy_Probes,Ensembl_Unigene_xref,Ensembl_Refseq_xref,Ensembl_Family,Family_Members,CGH_Type,CGH_Xhyb(%)",ORF,entrez
GPL19996,"ID,GB_ACC,SEQUENCE,Original Sequence Accession,SPOT_ID",GB_ACC,genbank
GPL19987,"ID,NAME,ORF,SPOT_ID",ORF,entrez
GPL18056,"ID,GB_ACC,Gene Symbol,Gene Name,SEQUENCE",GB_ACC,genbank
GPL19977,"ID,circRNA,SPOT_ID,PROBE_TYPE,BUILD,SEQUENCE",,
GPL19978,"ID,circRNA,SPOT_ID,PROBE_TYPE,BUILD,SEQUENCE",,
GPL19979,"ID,circRNA,SPOT_ID,PROBE_TYPE,BUILD,SEQUENCE",,
GPL19980,"ID,circRNA,SPOT_ID,PROBE_TYPE,BUILD,SEQUENCE",,
GPL19983,"ID,ENTREZ_GENE_ID",ENTREZ_GENE_ID,entrez
GPL18520,"ID,CLONE_ID,Gene description,SEQUENCE,SPOT_ID",,
GPL19078,"ID,SPOT_ID,TARGET_DB,HIT_NAME,HIT_LENGTH,HIT_DESCRIPTION,HSP_EVALUE,HSP_LENGTH,HSP_PERCENT_IDENTITY,TARGET_DB.1,HIT_NAME.1,HIT_LENGTH.1,HIT_DESCRIPTION.1,HSP_EVALUE.1,HSP_LENGTH.1,HSP_PERCENT_IDENTITY.1,TARGET_DB.2,HIT_NAME.2,HIT_LENGTH.2,HIT_DESCRIPTION.2,HSP_EVALUE.2,HSP_LENGTH.2,HSP_PERCENT_IDENTITY.2",,
GPL19199,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL19300,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL19712,"ID,Column,Row,SPOt_ID,Name,Sequence,ORF",ORF,entrez
GPL19752,"ID,ORF",ORF,entrez
GPL19926,"ID,SPOT_ID,CONTROL_TYPE,GENE_NAME,ENSEMBL_ID,CHROMOSOMAL_LOCATION,GO_ID,SEQUENCE",ENSEMBL_ID,ensembl
GPL15534,"ID,COL,ROW,PROBE_NAME,ORF,SPOT_ID,CONTROL_TYPE,GENOME_ACC,GENE_SYMBOL,ACCESSION_STRING,CHROMOSOMAL_LOCATION,DESCRIPTION,SEQUENCE",GENE_SYMBOL,symbol
GPL18374,"ID,ORF,NAME,SPOT_ID,CONTROL_TYPE,GENE_SYMBOL,ACCESSION_STRING,CHROMOSOMAL_LOCATION,DESCRIPTION,SEQUENCE",GENE_SYMBOL,symbol
GPL19472,"ID,Genomic location,Probe type,GB_ACC,RANGE_START,RANGE_END,SEQUENCE,SPOT_ID",GB_ACC,genbank
GPL19537,"ID,RANGE_GB,SPOT_ID",,
GPL19684,"ID,COL,ROW,NAME,SPOT_ID,CONTROL_TYPE,ORF,ACCESSION_STRING,CHROMOSOMAL_LOCATION,DESCRIPTION",ORF,entrez
GPL19733,"ID,SPOT_ID,Column,Row,ControlType,Source,GB_ACC,Sequence,GeneName,Chr_coordinate,Chromosome,RANGE_START,RANGE_END,RANGE_STRAND",GB_ACC,genbank
GPL19966,"ID,GB_ACC,SPOT_ID",GB_ACC,genbank
GPL19970,"ID,miRNA_ID,SPOT_ID",,
GPL19972,"ID,GB_ACC,Description",GB_ACC,genbank
GPL19960,"ID,OPERON_ID,ORF,GB_ACC,CLONE_ID,DESCRIPTION,SEQUENCE,SPOT_ID",GB_ACC,genbank
GPL19967,"ID,PROBE NAME,CONTROL_TYPE,CHROMOSOMAL_LOCATION,SEQUENCE,SPOT_ID",,
GPL19950,"ID,PT_GI,ORF,Gene category,Sub-category1,Sub-category2,Organism,Lineage",ORF,entrez
GPL19317,"ID,SPOT_ID,Description",,
GPL18911,"ID,Block,Column,Row,GB_LIST,Gene Symbol,SEQUENCE,SPOT_ID",Gene Symbol,symbol
GPL19947,"ID,SEQ_ID,CHROMOSOME,RANGE_GB,START,END,SEQUENCE",,
GPL19948,"ID,SEQ_ID,CHROMOSOME,RANGE_GB,START,END,SEQUENCE",,
GPL19158,"ID,Transcript/Locus ID,SPOT_ID",,
GPL19774,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL19923,"ID,COL,ROW,NAME,SPOT_ID,ORF,GENE NAME,CONTROL_TYPE,ACCESSION_STRING,SEQUENCE",ORF,entrez
GPL19927,"ID,GeneProduct,ORF,SEQUENCE",ORF,entrez
GPL19930,"ID,SEQUENCE,CONTROL_TYPE,GBACC,GENE_SYMBOL,GENE_NAME,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION,RANGE_GB,RANGE_START,RANGE_END",GENE_SYMBOL,symbol
GPL18331,"ID,Probe ID,miRNA_LIST,SPOT_ID",,
GPL19320,"ID,SPOT_ID,Gene Name,Systematic Name in AspGD,Feature_type,Description,Additional info",,
GPL19918,"ID,SPOT_ID",,
GPL18853,"ID,COL,ROW,NAME,CONTROL_TYPE,CHROMOSOMAL_LOCATION,SEQUENCE,SPOT_ID",,
GPL19908,"ID,PROBE_TYPE,SEQUENCE",,
GPL19915,"ID,SPOT_ID,SEARCH_KEY,CHROMOSOME,DEFINITION,SYNONYMS",,
GPL19795,"ID,SPOT_ID,CONTROL_TYPE,REFSEQ,GB_ACC,LOCUSLINK_ID,GENE_SYMBOL,GENE_NAME,UNIGENE_ID,ENSEMBL_ID,TIGR_ID,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION,GO_ID,SEQUENCE",GENE_SYMBOL,symbol
GPL19900,"ID,GB_ACC,SPOT_ID",GB_ACC,genbank
GPL18909,"ID,ID_REF_UP,ID_REF_DN,ProbeName,ORF,Gene Name,Alias,Description",ORF,entrez
GPL19859,"ID,ENTREZ_GENE_ID,GB_ACC,DESCRIPTION,ORF,OMIM,Chromosomal_Location,ORGANISM,Annotation.Date,Genome.Version",ENTREZ_GENE_ID,entrez
GPL16297,"ID,GB_ACC,Entrez Gene ID,Gene Symbol,Gene Name,SPOT_ID",Entrez Gene ID,entrez
GPL18389,"ID,SPOT_ID,UniGene_ID,GENE SYMBOL,DESCRIPTION,GB_ACC,SEQUENCES",GENE SYMBOL,symbol
GPL18390,"ID,SPOT_ID,UniGene_ID,GENE SYMBOL,DESCRIPTION,GB_ACC,SEQUENCES",GENE SYMBOL,symbol
GPL19869,"ID,COL,ROW,NAME,SPOT_ID,CONTROL_TYPE,ORF,ACCESSION_STRING,SEQUENCE,SPOT_ID",ORF,entrez
GPL19883,"ID,GenBank accessions,Entrez Gene ID,Gene symbol,Description,SPOT_ID",Entrez Gene ID,entrez
GPL19574,"ID,Block,Row,Column,OLIGO_ID,CGDID,Status,orf.id,gene.name,SEQUENCE,ORF,SPOT_ID",ORF,entrez
GPL19870,"ID,OLIGO_ID,GB_ACC,GENE SYMBOL,DESCRIPTION,SPOT_ID",GENE SYMBOL,symbol
GPL19881,"ID,SystematicName,SEQUENCE,SPOT_ID",,
GPL18235,"ID,ORF",ORF,entrez
GPL18427,"ID,SEQUENCE,CONTROL_TYPE,ORF,GENE_SYMBOL,GO_ID,DESCRIPTION,SPOT_ID",GENE_SYMBOL,symbol
GPL19864,"ID,SPOT_ID,SNP_ID,IlmnStrand,SNP,AddressA_ID,AlleleA_ProbeSeq,AddressB_ID,AlleleB_ProbeSeq,GenomeBuild,Chr,MapInfo,Ploidy,Species,Source,SourceVersion,SourceStrand,SourceSeq,TopGenomicSeq",,
GPL19860,"ID,ORF,SEQUENCE,ORF,Annotation,TIGR Main Role,TIGR Subrole",ORF,entrez
GPL19850,"ID,SPOT_ID,CONTROL_TYPE,GENE_TYPE,REFSEQ,GB_ACC,RESULT_SOURCE,PROTEIN_CODING_MRNA,GENE_SYMBOL,GENE_NAME,GO,CHR,START,END,STRAND,RELATIONSHIP,ASSOCIATED_GENE,ASSOCIATED_GENE_STRAND,ASSOCIATED_GENEID,ASSOCIATED_GENE_NAME,SEQUENCE",GENE_SYMBOL,symbol
GPL19183,"ID,COL,ROW,SPOT_ID,SEQUENCE,CONTROL_TYPE,GB_ACC,GENE_SYMBOL,GENE_NAME,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION",GENE_SYMBOL,symbol
GPL19837,"ID,COL,ROW,NAME,SPOT_ID,CONTROL_TYPE,GENE_SYMBOL,ORF,ACCESSION_STRING,CHROMOSOMAL_LOCATION,DESCRIPTION,SEQUENCE",GENE_SYMBOL,symbol
GPL19844,"ID,Row,Col,chr_coord,SubTypeMask,SubTypeName,Start,SEQUENCE,ProbeUID,ControlType,ProbeName,SPOT_ID",,
GPL19846,"ID,ENTREZ_GENE_ID,SYMBOL,CHR,PROTEIN,SPOT_ID",ENTREZ_GENE_ID,entrez
GPL19767,"ID,SEQUENCE,CONTROL_TYPE,GB_ACC,GENE_SYMBOL,GENE_NAME,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION,SPOT_ID",GENE_SYMBOL,symbol
GPL19836,"ID,GB_ACC,Accession_list,Gene_ID,symbol,description,SPOT_ID",GB_ACC,genbank
GPL19833,"ID,ORF,Description",ORF,entrez
GPL18903,"ID,miRNA_ID",,
GPL19357,"ID,COL,ROW,NAME,ORF,SPOT_ID,CONTROL_TYPE,CHROMOSOMAL_LOCATION,SEQUENCE",ORF,entrez
GPL19625,"ID,ORF,SPECIES,SOURCE,SEARCH_KEY,ILMN_GENE,ENTREZ_GENE_ID,SYMBOL,Chr,PROBE_CHR_ORIENTATION,CYTOBAND,DEFINITION,ONTOLOGY_COMPONENT,ONTOLOGY_PROCESS,ONTOLOGY_FUNCTION,SYNONYMS,OBSOLETE_PROBE_ID",ENTREZ_GENE_ID,entrez
GPL19799,"ID,SEQ_ID,BLOCK,ORF,FASII Genes,Protein ID,Functional annotation,Product name confidence",ORF,entrez
GPL15305,"ID,SPOT_ID,Physical location,GENE SYMBOL,GENE ID,SEQUENCE",GENE SYMBOL,symbol
GPL19827,"ID,COL,ROW,SPOT_ID,CONTROL_TYPE,GB_ACC,GENE_SYMBOL,GENE_NAME,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION",GENE_SYMBOL,symbol
GPL19829,"ID,COL,ROW,PROBE_NAME,CONTROL_TYPE,GB_ACC,SPOT_ID,GENE_SYMBOL,GENE_NAME,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION,SPOT_ID",GENE_SYMBOL,symbol
GPL19832,"ID,SPOT_ID,Description",,
GPL19824,"ID,ENTREZ_GENE_ID,Description",ENTREZ_GENE_ID,entrez
GPL19825,"ID,COL,ROW,NAME,SPOT_ID,CONTROL_TYPE,REFSEQ,GB_ACC,LOCUSLINK_ID,GENE_SYMBOL,GENE_NAME,UNIGENE_ID,ENSEMBL_ID,TIGR_ID,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION,GO_ID,SEQUENCE",GENE_SYMBOL,symbol
GPL18847,"ID,SPOT_ID",,
GPL19816,"ID,SPOT_ID,CONTROL_TYPE,ACCESSION_STRING,CHROMOSOMAL_LOCATION,SEQUENCE",,
GPL19567,"ID,NAME,CONTROL_TYPE,GENE_SYMBOL,ORF,CHROMOSOMAL_LOCATION,DESCRIPTION,SEQUENCE,SPOT_ID",GENE_SYMBOL,symbol
GPL18395,"ID,ORF,SPOT_ID",ORF,entrez
GPL19808,"ID,SEQ_ID,CHROMOSOME,POSITION,COUNTS,LENGTH,GC,SPOT_ID",,
GPL19208,"ID,SPOT_ID,CONTROL_TYPE,GB_ACC,DESCRIPTION,SEQUENCE",GB_ACC,genbank
GPL19801,"ID,GB_ACC,GeneSymbol,Description,SPOT_ID",GB_ACC,genbank
GPL18848,"ID,COL,ROW,NAME,CONTROL_TYPE,ACCESSION_STRING,RANGE_GB,RANGE_START,RANGE_END,SEQUENCE,SPOT_ID",,
GPL19803,"ID,ENTREZ_GENE_ID,Description,SPOT_ID",ENTREZ_GENE_ID,entrez
GPL19775,"ID,CONTROL_TYPE,REFSEQ,GB_ACC,LOCUSLINK_ID,GENE_SYMBOL,GENE_NAME,UNIGENE_ID,ENSEMBL_ID,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION,GO_ID,SEQUENCE,SPOT_ID",GENE_SYMBOL,symbol
GPL19779,"ID,COL,ROW,NAME,SPOT_ID,CONTROL_TYPE,GENE_SYMBOL,ACCESSION_STRING,ORF,CHROMOSOMAL_LOCATION,DESCRIPTION,SEQUENCE",GENE_SYMBOL,symbol
GPL19780,"ID,COL,ROW,NAME,SPOT_ID,CONTROL_TYPE,ACCESSION_STRING,LOCUS _TAG,CHROMOSOMAL_LOCATION,DESCRIPTION,SEQUENCE",,
GPL19781,"ID,COL,ROW,SPOT_ID,CONTROL_TYPE,ORF,GENE_NAME,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION,GB_ACC",GB_ACC,genbank
GPL19782,"ID,COL,ROW,NAME,SPOT_ID,CONTROL_TYPE,ACCESSION_STRING,LOCUS_TAG,CHROMOSOMAL_LOCATION,DESCRIPTION,SEQUENCE",,
GPL19783,"ID,COL,ROW,NAME,SPOT_ID,CONTROL_TYPE,GENE_SYMBOL,ORF,ACCESSION_STRING,CHROMOSOMAL_LOCATION,DESCRIPTION,SEQUENCE",GENE_SYMBOL,symbol
GPL19784,"ID,SPOT_ID,ORF,GENE_NAME,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION,GB_ACC",GB_ACC,genbank
GPL19785,"ID,COL,ROW,NAME,SPOT_ID,CONTROL_TYPE,GENE_SYMBOL,ORF,ACCESSION_STRING,CHROMOSOMAL_LOCATION,DESCRIPTION,SEQUENCE,SPOT_ID",GENE_SYMBOL,symbol
GPL18066,"ID,miRNA_ID,Human_miRBase,SPOT_ID",,
GPL18067,"ID,miRNA_ID,miRNA_ID_LIST,SPOT_ID",,
GPL18283,"ID,GB_LIST,gene name,ENTREZ_GENE_ID,Affymetrix Probe Set ID List,SPOT_ID",ENTREZ_GENE_ID,entrez
GPL19773,"ID,COL,ROW,NAME,SPOT_ID,CONTROL_TYPE,REFSEQ,GB_ACC,LOCUSLINK_ID,GENE_SYMBOL,GENE_NAME,UNIGENE_ID,ENSEMBL_ID,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION,GO_ID,SEQUENCE",GENE_SYMBOL,symbol
GPL19516,"ID,COL,ROW,NAME,PROBE,CONTROL_TYPE,ORF,ACCESSION_STRING,CHROMOSOMAL_LOCATION,DESCRIPTION,GO_ID,SEQUENCE,SPOT_ID",ORF,entrez
GPL19517,"ID,SEQ_ID,CHROMOSOME,POSITION,PROBE_COUNT,LENGTH,GC,SEQUENCE,GB_RANGE",,
GPL19743,"ID,FLYBASE,PROBE_CLASS,ORF,SPOT_ID",ORF,entrez
GPL19735,"ID,miRNA_ID,Reporter BioSequence Database Entry[mirna],Reporter BioSequence Type,Reporter BioSequence Polymer Type,Reporter Group [role],Reporter Control Type,Reporter Comment,SPOT_ID",,
GPL19738,"ID,ORF,SPECIES,SOURCE,SEARCH_KEY,ILMN_GENE,UNIGENE_ID,ENTREZ_GENE_ID,SYMBOL,Chr,PROBE_CHR_ORIENTATION,CYTOBAND,DEFINITION,ONTOLOGY_COMPONENT,ONTOLOGY_PROCESS,ONTOLOGY_FUNCTION,SYNONYMS,OBSOLETE_PROBE_ID",ENTREZ_GENE_ID,entrez
GPL19741,"ID,SEQ_ID,CHROMOSOME,RANGE_GB,RANGE_START,RANGE_END,SEQUENCE",,
GPL19742,"ID,SEQ_ID,CHROMOSOME,RANGE_GB,RANGE_START,RANGE_END,SEQUENCE",,
GPL16049,"ID,name,SEQUENCE,ORF,SPOT_ID",ORF,entrez
GPL19727,"ID,Name,Slide,Block,Row,Column,Gene_id,Representative_transcript_id,MarkerSymbol,GB_ACC,EMBL.GenBank,SEQUENCE,SPOT_ID",GB_ACC,genbank
GPL19730,"ID,CONTROL_TYPE,miRNA_ID,GENE_NAME,ACCESSION_STRING,CHROMOSOMAL_LOCATION,SPOT_ID",,
GPL19710,"ID,COL,ROW,SPOT_ID,CONTROL_TYPE,GB_ACC,GENE_SYMBOL,GENE_NAME,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION",GENE_SYMBOL,symbol
GPL19711,"ID,SEQUENCE,CHROMOSOME,RANGE_GB,RANGE_START,RANGE_END,LENGTH",,
GPL19720,"ID,ORF,SEQUENCE,ProbeName,GeneName,SystematicName,Description,SPOT_ID",ORF,entrez
GPL19718,"ID,SPOT_ID,IlmnStrand,SNP,AddressA_ID,SEQUENCE,AddressB_ID,SEQUENCE,GenomeBuild,Chr,MapInfo,Ploidy,Species,Source,SourceVersion,SourceStrand,SourceSeq,TopGenomicSeq,BeadSetID,Exp_Clusters,RefStrand,SPOT_ID",,
GPL19721,"ID,COL,ROW,NAME,SPOT_ID,CONTROL_TYPE,ORF,ACCESSION_STRING,CHROMOSOMAL_LOCATION,DESCRIPTION,SEQUENCE",ORF,entrez
GPL18656,"ID,SEQUENCE,Chromosome,RANGE_GB,RANGE_START,LENGTH,RANGE_END",,
GPL18657,"ID,SEQUENCE,Chromosome,RANGE_GB,RANGE_START,LENGTH,RANGE_END",,
GPL18850,"ID,ENSEMBL_GENE_ID,Description,SPOT_ID",,
GPL19714,"ID,Name,probeID,miRNA_ID_LIST,Database,SPOT_ID",,
GPL19715,"ID,Name,probeID,miRNA_ID_LIST,Database,SPOT_ID",,
GPL19716,"ID,Name,probeID,miRNA_ID_LIST,Database,SPOT_ID",,
GPL19719,"ID,GB_ACC,GENE_SYMBOL,SEQUENCE",GENE_SYMBOL,symbol
